cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,cell_suspension.provenance.document_id
D100Dp3H11,nCTX.100.SST.CRABP1,8c49dfe1-0746-42c2-b9cd-837ec5eabccb
D100Dp10B05,nCTX.100.SST.CRABP1,af0fa57f-b730-44e5-903d-47aaa16d30ea
D100Dp10B06,nCTX.100.SST.CRABP1,72bb3926-e78a-4bc2-9a9f-d381ebaa7534
D100Dp10C06,nCTX.100.SST.CRABP1,a7e58505-7767-4a71-bc68-cc464e15a125
D100Dp10D11,nCTX.100.SST.CRABP1,4fc9ccc1-4cb0-401b-ac2a-4aa9cf47a8ae
D100Dp17A03,nCTX.100.SST.CRABP1,f20ddc0b-d3af-42b7-a26d-d591ca18a4c8
D100Dp17A04,nCTX.100.SST.CRABP1,0e5d109d-0697-464a-901d-6e59d3e0f69b
D100Dp17A06,nCTX.100.SST.CRABP1,88eadb9a-f778-4338-b037-10324ffb8274
D100Dp17A07,nCTX.100.SST.CRABP1,95f448dd-6553-4052-a023-3f9f827e4368
D100Dp17A09,nCTX.100.SST.CRABP1,be970dc0-612f-41cf-b0b1-71d410fff0db
D100Dp17A10,nCTX.100.SST.CRABP1,534a7d09-8ebb-4011-8d1a-cd763eea4d75
D100Dp17A11,nCTX.100.SST.CRABP1,367844bd-44ab-4beb-8229-5282b0d74f13
D100Dp17B06,nCTX.100.SST.CRABP1,416fe766-2e65-4701-a6b6-9d30ceb20a6c
D100Dp17B08,nCTX.100.SST.CRABP1,87deb386-7fbe-417a-a3e2-c0fe7b13ebb5
D100Dp17B09,nCTX.100.SST.CRABP1,62c94291-e66e-4de1-86ae-fe502ce88347
D100Dp17B10,nCTX.100.SST.CRABP1,bbeda5a3-fd9d-4885-8336-4c23d3c38a8a
D100Dp17B11,nCTX.100.SST.CRABP1,628565c3-622f-4378-952a-c1affe278cab
D100Dp17C05,nCTX.100.SST.CRABP1,f18085e3-4360-4151-85b1-113cc8c7a7d9
D100Dp17C06,nCTX.100.SST.CRABP1,1911f233-c3c0-4105-80b6-ad74d581e083
D100Dp17C09,nCTX.100.SST.CRABP1,d93a3e30-8a06-4f71-9eaa-46c07aa05ed1
D100Dp17C10,nCTX.100.SST.CRABP1,b3f3b8e3-dcc0-46ea-b17c-876249995081
D100Dp17C11,nCTX.100.SST.CRABP1,3292f430-ae16-4eb7-916e-dbd339081b1e
D100Dp17D02,nCTX.100.SST.CRABP1,5918e509-9c05-41ca-be4f-fa70952ecefe
D100Dp17D03,nCTX.100.SST.CRABP1,6492925f-2e1c-45d0-92b1-e2e8223d7235
D100Dp17D07,nCTX.100.SST.CRABP1,ce923693-ebe0-410d-93bf-cc607542d099
D100Dp17D09,nCTX.100.SST.CRABP1,d684f264-ceda-4db8-8a36-2a8b7c2db6e6
D100Dp17D11,nCTX.100.SST.CRABP1,5af0080e-de91-4fbf-a3c6-98ed59d6c30b
D100Dp17E04,nCTX.100.SST.CRABP1,97878ae9-c07d-4dfb-94b0-29015fd6722a
D100Dp17E06,nCTX.100.SST.CRABP1,843addd5-2394-4b10-b784-896bec08925a
D100Dp17E07,nCTX.100.SST.CRABP1,c57df875-cb00-49e1-89cf-2992a91e0b90
D100Dp17E09,nCTX.100.SST.CRABP1,a7cc365c-a0df-459a-93aa-64ccdbac8ecb
D100Dp17E11,nCTX.100.SST.CRABP1,e93cc706-8e6d-4886-b37b-efba3e070232
D100Dp17F01,nCTX.100.SST.CRABP1,3abfd93a-87a6-4161-b329-0048525713bf
D100Dp17F02,nCTX.100.SST.CRABP1,d1670b37-b580-4eb1-a347-7b220aab069d
D100Dp17F03,nCTX.100.SST.CRABP1,3c14036b-db3b-48a7-8902-dfeaa8ea2d51
D100Dp17F04,nCTX.100.SST.CRABP1,7eb7ae3f-01f8-4d61-add9-d7d18b781f2a
D100Dp17F05,nCTX.100.SST.CRABP1,eae26275-4d77-4cc0-b0ad-10f70bfe0c59
D100Dp17F07,nCTX.100.SST.CRABP1,5afacddf-98c7-4688-ba84-4db84751956d
D100Dp17F08,nCTX.100.SST.CRABP1,ff8ee7d2-7e6a-4acc-9598-b97e1a231949
D100Dp17F11,nCTX.100.SST.CRABP1,ed6a9bf7-6ac2-4618-abe1-5d865d6d083f
D100Dp17G04,nCTX.100.SST.CRABP1,93810fcf-b97a-4468-80fa-d2b6db97306d
D100Dp17G05,nCTX.100.SST.CRABP1,c01b560d-3742-4e71-8734-3ed2d2d4bf4b
D100Dp17G08,nCTX.100.SST.CRABP1,c93c8e13-ccf8-41d0-8f89-daa2165709d0
D100Dp17G10,nCTX.100.SST.CRABP1,737ddfb9-e50b-4607-b779-e435cef35eb7
D100Dp17H01,nCTX.100.SST.CRABP1,6fd664f9-99d7-439c-b41a-1f49bb7b5a5b
D100Dp17H02,nCTX.100.SST.CRABP1,4cccd41a-38b2-49c0-81e3-b192cee027d6
D100Dp17H03,nCTX.100.SST.CRABP1,b6f5a0d4-6710-4ceb-912f-8188956ff292
D100Dp17H06,nCTX.100.SST.CRABP1,cd3100f5-6fda-47b9-bc99-d14a7c2dc218
D100Dp17H10,nCTX.100.SST.CRABP1,5477d62a-dca9-40aa-a1fd-08252d5917eb
D100Dp24C04,nCTX.100.SST.CRABP1,d70b95c3-1d2d-465f-a56a-254ec07ace1c
D100Dp24D02,nCTX.100.SST.CRABP1,8916c48c-00dd-43e6-a998-8d167a5e4299
D100Dp24D10,nCTX.100.SST.CRABP1,351d5ada-9f4b-45f1-b794-6539f8f436ba
D100Dp24E09,nCTX.100.SST.CRABP1,d3c7c808-5ff2-4b43-8b74-5003bdbaf592
D100Dp24G01,nCTX.100.SST.CRABP1,558d0562-694e-4f75-bf30-a6be1b25fa4a
D100Dn20G11,nCTX.100.CORT,694e21d6-d607-4356-b0fc-547e57308619
D100Dn27A03,nCTX.100.CORT,02bee4f3-f885-4764-8e93-06ecda6fba2b
D100Dp3B02,nCTX.100.CORT,f6429aed-2685-457c-9e07-433e86bd96bc
D100Dp3D01,nCTX.100.CORT,ef40a88a-947b-4e8f-a4f3-9a104243e83c
D100Dp3D08,nCTX.100.CORT,4696874a-85ac-4cbd-be82-911d27f54456
D100Dp3D11,nCTX.100.CORT,8b07ca25-a793-421a-80b7-6e88d1e0df5a
D100Dp3E05,nCTX.100.CORT,072e1c10-4bc2-4e6f-a157-92c07b426dfa
D100Dp3E08,nCTX.100.CORT,f60b1efe-c800-4d9f-acd9-0d00e57809fd
D100Dp3F09,nCTX.100.CORT,74ac1809-fbb8-48d6-a43e-6b2dcf86b2e4
D100Dp3G03,nCTX.100.CORT,0261d82e-82e2-44ee-9736-c533d81a8861
D100Dp10B04,nCTX.100.CORT,a85a6927-b174-4bc2-85c7-4a5955a2b4b9
D100Dp10C08,nCTX.100.CORT,46d57e9c-e7fc-4653-886d-55288eda5231
D100Dp10D06,nCTX.100.CORT,137198b3-07bc-40a1-93f7-c692add072ea
D100Dp10G10,nCTX.100.CORT,8925efa7-c494-4b74-b5e5-35c453351860
D100Dp17A02,nCTX.100.CORT,3d372821-2613-4ae1-a6b2-2cfd541420a9
D100Dp17C03,nCTX.100.CORT,e043bd6c-cdfd-4db0-8b1f-7b27e8e20a8a
D100Dp17D04,nCTX.100.CORT,05d5fe05-f9a7-4e9c-b750-6f073c6c7f16
D100Dp17E08,nCTX.100.CORT,12fe8495-938c-45b9-b8aa-d42c381518ec
D100Dp17F10,nCTX.100.CORT,f8cb6e50-126a-42f2-b0a0-290ee4c5fa1a
D100Dp17G06,nCTX.100.CORT,80941069-6747-4120-97e1-b09fcc4b95b5
D100Dp17H05,nCTX.100.CORT,749cea02-3994-4581-ba53-5583d3437208
D100Dp17H09,nCTX.100.CORT,d1639fd1-e4e5-4322-85a0-9249c9807310
D100Dp24B02,nCTX.100.CORT,1da32ebd-9878-418b-b3ab-39b8dda9837e
D100Dp24B08,nCTX.100.CORT,bb6f52c7-ad17-4a4b-9e62-de1158010317
D100Dp24B11,nCTX.100.CORT,07651ac0-5961-4698-a5e3-6486567ac13a
D100Dp24C02,nCTX.100.CORT,68f4fb5c-6782-4441-bdea-94ffd24d43da
D100Dp24C08,nCTX.100.CORT,a62a7272-bf7d-4653-8f2b-198164dd83fd
D100Dp24D06,nCTX.100.CORT,3a808c65-5b03-43fb-bb96-0e5b13f6c91a
D100Dp24D08,nCTX.100.CORT,2c585129-21b4-4bf9-a859-17fbfbb2ba92
D100Dp24D09,nCTX.100.CORT,0905a08a-00ea-4bb9-8845-23ef9dfb8b7f
D100Dp24F08,nCTX.100.CORT,be69c475-c505-45e2-99b3-51ed8a83c220
D100Dp24F11,nCTX.100.CORT,100c69a3-995b-4846-9cae-15811daabb95
D125Dn23H08,nCTX.125.SST,f2c97778-17a1-4d16-9073-ed38011119f4
D125Dp22A01,nCTX.125.SST,1f3ece99-b55a-4e98-9bec-8290a0d7bddb
D125Dp22A02,nCTX.125.SST,d44ffc51-e406-46f5-858e-828099d4e21a
D125Dp22A03,nCTX.125.SST,ed72ac98-80eb-4979-8b4c-846a1b87136a
D125Dp22A06,nCTX.125.SST,a629b54a-485b-4bee-bee8-ae2b60f20775
D125Dp22A07,nCTX.125.SST,b8c61bc8-4c03-4552-84b5-0833ba87e277
D125Dp22A08,nCTX.125.SST,bdb3f4f2-ad78-4d10-879e-29bc673d2ec6
D125Dp22A09,nCTX.125.SST,517b75d0-4ad6-41dd-8825-ddda0d6d6133
D125Dp22A11,nCTX.125.SST,bf74d598-398a-44ba-9427-62a13401b544
D125Dp22B02,nCTX.125.SST,18202918-ff2a-4f38-9e5c-e5e7e65a7665
D125Dp22B05,nCTX.125.SST,19b59afc-4ed9-47f4-8c8e-1a72d223abd2
D125Dp22B06,nCTX.125.SST,bb2287b6-4693-463f-9841-4a6f9ef9e0c6
D125Dp22B07,nCTX.125.SST,13346362-6fec-4bec-b387-3e03cb7d8ea2
D125Dp22B08,nCTX.125.SST,91ddf131-a10d-4652-aadf-e6f7eed57fff
D125Dp22B09,nCTX.125.SST,dd9dd96f-0ad9-4ce6-bce1-ba5609bbaaad
D125Dp22B10,nCTX.125.SST,50964a48-59e9-4ebb-806f-7788695fd6df
D125Dp22C01,nCTX.125.SST,1b457716-0efb-4b11-b4b3-71fb1904755d
D125Dp22C03,nCTX.125.SST,2b3521f0-dc19-4165-91b9-5ff4a4844635
D125Dp22C04,nCTX.125.SST,6b6f801f-d6ec-4110-927e-43834deb5cca
D125Dp22C05,nCTX.125.SST,e3f59439-3ace-4139-b6b7-b2d0567f718c
D125Dp22C06,nCTX.125.SST,23415a91-0319-4a54-a20b-53e65010a379
D125Dp22C07,nCTX.125.SST,5cd14012-0261-4ddf-9e18-184640203811
D125Dp22C08,nCTX.125.SST,616b5350-b807-43ee-bda1-2865af9587b3
D125Dp22C10,nCTX.125.SST,331e21af-6116-4138-ab10-6f18daf54a7e
D125Dp22C11,nCTX.125.SST,dcaed479-efca-4030-8a10-e9343a132f39
D125Dp22D01,nCTX.125.SST,08369681-3708-4093-87c3-ea5b2e4e65ba
D125Dp22D04,nCTX.125.SST,b110b40b-58c8-47f6-a594-dc8230ab51e9
D125Dp22D06,nCTX.125.SST,17325eef-4a94-4f97-a2c8-8a6be6e3bfe6
D125Dp22D07,nCTX.125.SST,5036d296-1f52-4aa2-8596-a07db1915b7a
D125Dp22D08,nCTX.125.SST,2c318527-2068-46c2-83a1-dbca8ed554c9
D125Dp22D09,nCTX.125.SST,e073f7bf-16bb-4a64-bd19-e2739831bda9
D125Dp22D10,nCTX.125.SST,361ce471-ea85-42c2-8684-c6bf74519bd4
D125Dp22E01,nCTX.125.SST,d73894e6-70ca-4d44-b17b-0576cbf1ee8a
D125Dp22E02,nCTX.125.SST,113d5b18-21bf-4b19-85bf-3d2c864d663c
D125Dp22E03,nCTX.125.SST,49bd98c1-a494-4e0e-a7cb-1f84e2526ecc
D125Dp22E05,nCTX.125.SST,51e28c2e-de77-4bbe-97f1-f9131d4e11ee
D125Dp22E08,nCTX.125.SST,e42e097f-809a-4219-908d-f3d3cd82cc17
D125Dp22E11,nCTX.125.SST,a045e7bc-d1af-4546-a204-15887b509845
D125Dp22F01,nCTX.125.SST,7a63c514-f7af-41c4-ae2d-4477dbf2cdd8
D125Dp22F03,nCTX.125.SST,36abd646-f9c4-4d9b-828b-22fdb910e56b
D125Dp22F04,nCTX.125.SST,9f50cd73-b169-49d5-bbc0-f76c060d9200
D125Dp22F05,nCTX.125.SST,74fb4c63-913e-4e8d-b841-b7d7fc2c7bdf
D125Dp22F06,nCTX.125.SST,a5a80e8c-646a-43a1-93d4-3d75b7933ad7
D125Dp22F07,nCTX.125.SST,07060708-6b6c-4472-88b9-447b5c8c5541
D125Dp22F10,nCTX.125.SST,04906cab-ecc9-49fa-ab0f-7eea6eb97d75
D125Dp22F11,nCTX.125.SST,23940131-5d9f-4abc-93eb-d2ffdf54ba5e
D125Dp22G01,nCTX.125.SST,80ac4ec8-c08f-44e5-b40d-2d097dea8ea9
D125Dp22G02,nCTX.125.SST,f2cef470-e493-48d5-91d9-225c9b21c297
D125Dp22G04,nCTX.125.SST,d98007f9-504b-4746-910d-3e90e38c0423
D125Dp22G05,nCTX.125.SST,b9c4e3a1-c7db-4095-b9df-b346c3a88151
D125Dp22G08,nCTX.125.SST,cda749d5-941c-4762-b932-326347e8eab1
D125Dp22G11,nCTX.125.SST,f63b1283-9c52-4bf9-b465-3c0fea850a10
D125Dp22H01,nCTX.125.SST,8ec53bb3-aad4-4eb2-87e0-3d1e82bd1836
D125Dp22H06,nCTX.125.SST,99a23851-498c-4d72-a1c6-6115b02a90b9
D125Dp22H07,nCTX.125.SST,f4b4cb83-606c-4350-a214-4fb73b70f077
D125Dp22H08,nCTX.125.SST,c61d2195-b436-4524-a977-e9809d86ff0c
D125Dp22H09,nCTX.125.SST,81279e06-b9bf-417d-82b4-9b982ad8f1e3
D125Dp22A05,nCTX.125.CORT,cb85c514-4bac-4a62-8f82-e46deb8f4a34
D125Dp22B04,nCTX.125.CORT,9379df14-6279-4f0d-b44f-05e6213cd3ce
D125Dp22B11,nCTX.125.CORT,21a3861b-a273-4590-a012-9a904cc0ad4c
D125Dp22D02,nCTX.125.CORT,b2ccb4b6-3f0b-4cc1-a5f9-b7947d8e1822
D125Dp22G10,nCTX.125.CORT,ca0d6f79-e105-447e-bdb3-2310b6f05004
D125Dp22H04,nCTX.125.CORT,8f621ebd-03ae-4d75-af4b-6e60d0d46869
D100Dn27F10,oMGE.100.PDGFRA,d33e1a6b-b171-4aaa-befb-f501787d80c2
D100Dp3C08,oMGE.100.PDGFRA,2c160dbf-742e-4cae-8e15-377732b29ff3
D100Dp3C10,oMGE.100.PDGFRA,ad845c81-e641-4e22-8b36-eb24ef3b73f0
D100Dp17C07,oMGE.100.PDGFRA,4373e21a-907b-47ae-a300-2caa68815f5a
D100Dp17D01,oMGE.100.PDGFRA,2944a309-3eda-422b-b582-eb78b13029de
D100Dp17E02,oMGE.100.PDGFRA,bd35858d-0c10-43c0-bb1c-0f71f652e1c1
D100Dp17E10,oMGE.100.PDGFRA,dfb5f33e-fda2-45f9-be30-30974c544ff5
D100Dp24C11,oMGE.100.PDGFRA,daa91930-92b7-40c4-a1f5-89161af940d8
D100Dp24H05,oMGE.100.PDGFRA,fa63a83b-9806-4248-acb1-f6214788b5a1
D125Dn23D04,oMGE.125.PDGFRA,d01a1bbe-f39d-4f60-b1ac-366483b23791
D125Dn23G03,oMGE.125.PDGFRA,aa165d11-9691-4943-9001-8b890e33af19
D125Dp22B03,oMGE.125.PDGFRA,ef88a995-19f5-47f5-8675-83e9a5e17ce4
D125Dp22D03,oMGE.125.PDGFRA,6a231c64-897a-44ab-9b88-edd24c0c6d98
D125Dp22E07,oMGE.125.PDGFRA,2bab3539-8173-402b-b4b5-dcb3a08aff55
D125Dp22E09,oMGE.125.PDGFRA,72c53720-4064-4220-b31f-99f130bff29a
D125Dp22E10,oMGE.125.PDGFRA,19091ef3-b0ed-417b-8353-afb683456afc
D125Dp22G03,oMGE.125.PDGFRA,879053e8-2a73-4412-9b83-975fa106b653
D26Dn6A02,pTEL.24.ANXA1,2fdeb03a-00d9-496c-9f1e-d7cb164a10b6
D26Dn6B02,pTEL.24.ANXA1,964f5050-fb5c-4e07-8cdd-38c692196bab
D26Dn6B04,pTEL.24.ANXA1,6f82cde1-c8b8-4cac-a130-807146fe8c41
D26Dn6C02,pTEL.24.ANXA1,82de8167-205c-482f-86c8-b556ea989ad3
D26Dn6C04,pTEL.24.ANXA1,71f9ff18-4b5c-4ffe-a010-81c3a4ff31d1
D26Dn6C10,pTEL.24.ANXA1,1158ff35-8890-4787-b4a3-68feccd509a6
D26Dn6D02,pTEL.24.ANXA1,8539b9ab-0d81-4d18-b24e-8ed8caba1575
D26Dn6E07,pTEL.24.ANXA1,afe24290-0d2d-4b47-a624-e1d688afbaf4
D26Dn6E10,pTEL.24.ANXA1,176ed3cc-06d1-484b-85ca-d17e237c5d02
D26Dn6F06,pTEL.24.ANXA1,5fbcbce4-46b1-4aca-9712-9eeb57423e04
D26Dn6G01,pTEL.24.ANXA1,1f22202e-58c8-496a-b2ec-f4a0d2e9b99a
D26Dn6G07,pTEL.24.ANXA1,6f5ae4f4-6b96-4e53-a544-11dbae16f2c8
D26Dn6H01,pTEL.24.ANXA1,65bcdb4c-18e7-4ec2-bf43-007122a44313
D26Dn6H04,pTEL.24.ANXA1,83c6d82d-56dc-4013-921d-d1ded47db8e5
D26Dn6H09,pTEL.24.ANXA1,7fbd4c0d-b180-4ad3-9d3c-842a0effd77f
D26Dn16B02,pTEL.24.ANXA1,3cf40751-8d45-496a-9347-264cec4f52a8
D26Dn16B10,pTEL.24.ANXA1,dd7e2cbe-e18d-4763-b87a-284eb042a013
D26Dn16C09,pTEL.24.ANXA1,8a1ffe42-a5f5-4200-b175-652fad052ca3
D26Dn16C10,pTEL.24.ANXA1,6f4957f6-faed-4737-a3ed-730e58635078
D26Dn16F11,pTEL.24.ANXA1,004cad14-2fa2-4200-ad39-6bf454073369
D26Dn16H02,pTEL.24.ANXA1,b0faafd2-ccfb-4945-b0f5-0e2b231470a8
D26Dn16H03,pTEL.24.ANXA1,b685eff2-fb41-4517-ae97-ca58de825835
D26Dn16H06,pTEL.24.ANXA1,e4cccc50-4d3b-4ce9-9853-8d6642d347ee
D26Dn16H09,pTEL.24.ANXA1,417c0d7c-6044-46f3-8f9f-6b90c006d221
D26Dn16H10,pTEL.24.ANXA1,9e9a5269-42e6-448a-8bd7-cbe0fc861bbd
D26Dn26F04,pTEL.24.ANXA1,b58d0fb5-3999-49af-83a2-3005e0a1308c
D26Dn6A01,pTEL.24.PAX6,77f47f69-688e-4e66-b2d7-1443d8537dbb
D26Dn6A03,pTEL.24.PAX6,ca5d801b-c655-4faf-8537-efcaf5472384
D26Dn6A04,pTEL.24.PAX6,226d65f5-9e0d-409b-88ef-5df5e5d22df8
D26Dn6A05,pTEL.24.PAX6,7d2a0250-9f48-44d8-aede-b39d626a6a05
D26Dn6A06,pTEL.24.PAX6,eadc4140-352e-4524-b4f2-0e758b0337a0
D26Dn6A07,pTEL.24.PAX6,ea3ee8fa-8df0-4590-afe3-bc2cc8f6f88b
D26Dn6A08,pTEL.24.PAX6,18755c6c-ea03-4189-84b8-b7ef29157dc4
D26Dn6A09,pTEL.24.PAX6,5cab3c7b-95cf-412c-b65f-17045f7c39d2
D26Dn6A10,pTEL.24.PAX6,b9b3e8d7-d52e-4887-831c-e1275b69b153
D26Dn6B01,pTEL.24.PAX6,d7c50d7f-0f1d-4ab1-9f96-aca48dbe2b22
D26Dn6B06,pTEL.24.PAX6,0168f02c-06f5-4052-9b60-d8530372c64c
D26Dn6B07,pTEL.24.PAX6,07b3167c-998a-4aa2-a234-e67859358ee2
D26Dn6B08,pTEL.24.PAX6,ba147eb4-1cf4-4daa-9e05-4b222aeb076f
D26Dn6B09,pTEL.24.PAX6,54748bf2-a7e7-43e8-b13d-1ce7e1c9317a
D26Dn6B10,pTEL.24.PAX6,2fbfcd1c-eda8-483f-a57d-34387f749107
D26Dn6B11,pTEL.24.PAX6,d0878d90-9129-4f04-b3a5-eea5fdb1222d
D26Dn6C01,pTEL.24.PAX6,08d3f981-310b-43a1-a38d-9a8ba26c73f0
D26Dn6C05,pTEL.24.PAX6,c2451d8c-88c7-43c7-a35e-c435f218e885
D26Dn6C06,pTEL.24.PAX6,f9e33173-7dc0-4a40-a6d4-ac86a0ca9ee5
D26Dn6C07,pTEL.24.PAX6,2d611b33-0df2-4735-a527-fdacbf8d046d
D26Dn6C09,pTEL.24.PAX6,34145f7b-cd56-4169-b23b-440b6dc81cf1
D26Dn6C11,pTEL.24.PAX6,8020569f-356b-4f4c-bfca-b4948948b25d
D26Dn6D01,pTEL.24.PAX6,add19c4c-5134-41ff-8264-1f8ada793aad
D26Dn6D03,pTEL.24.PAX6,2be43421-ac4f-4cbe-b16d-18e343fa8742
D26Dn6D04,pTEL.24.PAX6,596f78fa-b0bd-40ee-954e-d3a6a6e60a7e
D26Dn6D05,pTEL.24.PAX6,d3580acf-fd41-4bf8-bd6a-a72c7fd727b7
D26Dn6D06,pTEL.24.PAX6,c52d12ef-db89-49a0-a101-17d82f624a0d
D26Dn6D07,pTEL.24.PAX6,101c84c7-d27e-4627-b8f7-15c54fbf8852
D26Dn6D08,pTEL.24.PAX6,9b92a3f6-4656-42ab-bd28-1fa62e4e680e
D26Dn6D09,pTEL.24.PAX6,fba02f8f-614f-4c7f-ab99-0b44eb9c1d92
D26Dn6D10,pTEL.24.PAX6,7c1d3ff1-7138-41b5-907b-c4f964ff836d
D26Dn6D11,pTEL.24.PAX6,917581af-e3ad-48c9-9e91-e2316739b1aa
D26Dn6E01,pTEL.24.PAX6,603afa13-32b1-47a5-b0c9-02156136177a
D26Dn6E02,pTEL.24.PAX6,86202db5-b250-4288-9829-099147d3ac18
D26Dn6E03,pTEL.24.PAX6,fb577343-3fd6-4105-bda8-439524bfa3d0
D26Dn6E04,pTEL.24.PAX6,93010a1f-4412-4b8b-aa7a-e8fd92d52b6d
D26Dn6E06,pTEL.24.PAX6,97e59499-0880-473d-b561-7fafb01cb5af
D26Dn6E08,pTEL.24.PAX6,0d143f7c-c0f8-419f-a015-0292e722ab14
D26Dn6E11,pTEL.24.PAX6,70224891-b70c-4f16-8ebe-ecb84e756ca2
D26Dn6F01,pTEL.24.PAX6,174c37a9-7c8c-40c9-873f-93df80d85175
D26Dn6F02,pTEL.24.PAX6,fe5a07bf-6d13-4cea-8711-f30094284f93
D26Dn6F04,pTEL.24.PAX6,b7c6cd69-d971-45c6-874d-099c7d4f0f8f
D26Dn6F08,pTEL.24.PAX6,0cde79bc-0e54-4675-b34a-d9319dbe808c
D26Dn6F09,pTEL.24.PAX6,6ade6d25-058d-4f6c-8c45-746fa12333ea
D26Dn6F10,pTEL.24.PAX6,41a12bcc-82b6-4c5e-8cb7-a258147f2136
D26Dn6F11,pTEL.24.PAX6,e40e3b47-9920-47d2-904e-0bb762466e56
D26Dn6G02,pTEL.24.PAX6,d24adf81-b802-4a6d-817e-1ea55f71c5ac
D26Dn6G05,pTEL.24.PAX6,9969e6c0-90a4-4eee-abc8-2519050dd6fa
D26Dn6G06,pTEL.24.PAX6,4a411f35-ebf3-4326-b712-9e8afb4b472e
D26Dn6G08,pTEL.24.PAX6,1222c8c1-a182-49fd-9ded-fc78c3ac9794
D26Dn6G09,pTEL.24.PAX6,fd321338-f8b0-45c8-a0a2-b0e99d85d4ad
D26Dn6H02,pTEL.24.PAX6,d58010ca-b57f-401a-8685-8ae2c656031f
D26Dn6H03,pTEL.24.PAX6,75dab391-d1cb-4ba6-a2c4-b3c34eaa8122
D26Dn6H05,pTEL.24.PAX6,df4239b1-1dd2-47a0-8396-270ea9e0ba8f
D26Dn6H06,pTEL.24.PAX6,fe54945e-9149-45cf-98da-1a1184cf2b2d
D26Dn6H08,pTEL.24.PAX6,fe42f96e-d5a8-4381-b766-fde78eab34a9
D26Dn6H10,pTEL.24.PAX6,41c6d3e7-c217-41a6-8d9a-9fa68069bda1
D26Dn6H11,pTEL.24.PAX6,93b8f151-7d8b-418b-8221-cb8dbb48ee5f
D26Dn16A04,pTEL.24.PAX6,e678abfb-f319-4d71-9d19-14ca890fc003
D26Dn16A06,pTEL.24.PAX6,9f94fa37-608d-4cce-acb0-61c6400bc52e
D26Dn16A10,pTEL.24.PAX6,0f6c0f75-2b64-4b06-9ad3-799989e81dc3
D26Dn16C03,pTEL.24.PAX6,5d917f06-014b-462e-b985-6d01380e5b37
D26Dn16D05,pTEL.24.PAX6,20a5d94a-1fe8-45ec-b227-f848a9997321
D26Dn16E04,pTEL.24.PAX6,e652b5ce-b6ec-4972-9b97-cc00bb61e856
D26Dn16E05,pTEL.24.PAX6,b0d389ad-938d-4724-a7c7-6862760230a5
D26Dn16G05,pTEL.24.PAX6,db03085c-1957-4fb3-857c-d218b151d30a
D26Dn16G06,pTEL.24.PAX6,a9abb9db-129d-4a5b-95a6-04fac87737ed
D26Dn16H05,pTEL.24.PAX6,d1dfe7b9-7026-4da2-a837-7b52f026de12
D26Dn26A06,pTEL.24.PAX6,2bba677c-279d-4f68-a88a-ad2a3242e1cb
D26Dn26A10,pTEL.24.PAX6,48423066-83d7-4492-bb52-903c9b5d1614
D26Dn26A11,pTEL.24.PAX6,d9b1c3c7-0e19-428f-a799-bd0020ac09ce
D26Dn26B01,pTEL.24.PAX6,03a0dc40-47cd-4300-ba05-7c751f8a0555
D26Dn26B02,pTEL.24.PAX6,e85f8fba-62ef-4252-adc2-8cc657e7b3f1
D26Dn26B05,pTEL.24.PAX6,2cdc16a8-db5a-4ea0-88e2-fb87c0b0ead9
D26Dn26B06,pTEL.24.PAX6,0aac9688-ce65-404a-b767-5e5cff26b50a
D26Dn26B07,pTEL.24.PAX6,c9697c58-f7b6-4605-9fad-3b8649cd4653
D26Dn26B08,pTEL.24.PAX6,7fb04a33-9436-430d-941c-da7e5692d7c6
D26Dn26B09,pTEL.24.PAX6,f061062f-1fec-44eb-93ae-8e3eed559140
D26Dn26C01,pTEL.24.PAX6,1b627dcb-6c2b-4e54-a04d-3e73a4c7a697
D26Dn26C05,pTEL.24.PAX6,18392338-746b-4062-9d62-23fb374078a4
D26Dn26C06,pTEL.24.PAX6,c641507b-14dc-4c54-afda-5729cd8f25f9
D26Dn26C07,pTEL.24.PAX6,ec8875c6-524e-4c10-b338-2b1f660de504
D26Dn26C09,pTEL.24.PAX6,0f26d350-a9f2-4eee-8b15-8f20a18a18cc
D26Dn26C11,pTEL.24.PAX6,69ff4558-feed-401d-957f-c20e9660cd8e
D26Dn26D02,pTEL.24.PAX6,a378c8d0-a243-4457-8377-dd84e37f58cb
D26Dn26D06,pTEL.24.PAX6,7617128c-8a39-4a16-8215-2aeac29014cd
D26Dn26D08,pTEL.24.PAX6,4ccb1ab1-f441-4e03-8cf1-5021f587e400
D26Dn26E04,pTEL.24.PAX6,431ff271-a673-40d1-8786-8d6321497ef6
D26Dn26F05,pTEL.24.PAX6,d5099454-9eb2-4ce0-b371-71dcd1eb5f1c
D26Dn26F08,pTEL.24.PAX6,36aefd4f-4ddf-44b5-a4a4-a2454fc9cf67
D26Dn26F09,pTEL.24.PAX6,3d21488e-1017-492d-8d24-032559b1da44
D26Dn26F11,pTEL.24.PAX6,0de0a918-8846-47b1-91a0-bcadc8fac827
D26Dn26G01,pTEL.24.PAX6,628791df-438e-4425-ab5d-2c238bd19794
D26Dn26G02,pTEL.24.PAX6,c6341c33-d711-46b8-9223-b2dd75b1926d
D26Dn26G03,pTEL.24.PAX6,9ad3f108-8ee6-4adb-9af4-2b337bc08ff2
D26Dn26G08,pTEL.24.PAX6,8359847f-ee30-4a3e-88aa-411c097297cb
